,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant
HEY2,1.5442637490978297,-1.1115829130633035,0.6458580468475137,-1.7210947800202092,0.08523362637036205,,False
KIAA0408,0.32694704951932635,-0.38838155876481184,1.1566411920828612,-0.3357839591251462,0.7370337873324526,,False
TMEM200A,0.4780150486324612,0.15686417616036077,1.2283490203030867,0.1277032615059648,0.8983838089205075,,False
SMLR1,0.5669478644923919,-1.8462822168389297,1.2831856520376914,-1.438827042608405,0.15019953243357997,,False
ARG1,0.32166591260437455,-0.9422553973279018,1.7963770272527908,-0.5245309770905376,0.5999092800991999,,False
ENPP3,0.6800892085941623,-0.22538789076833185,0.9178290555562185,-0.24556630606092908,0.8060179745113014,,False
CTAGE9,0.3149919688682646,-1.852169227197927,1.7108219999818655,-1.0826194818733683,0.27897735634628285,,False
TAAR1,0.4499619115905015,-0.5314277495195993,1.757919132727183,-0.30230500347030076,0.7624195644604842,,False
SNORD100,2.999377597715523,-0.8027029285161589,0.572718924194626,-1.4015652261621057,0.16104511714205416,,False
ALDH8A1,2.9836562399791116,-0.824628370045661,0.457158358822641,-1.8038133922988895,0.0712605656683392,,False
LINC00271,1.151087016794076,-0.6994475991069435,0.6499946929821514,-1.076082015220623,0.28189057824512154,,False
SLC35D3,0.6399394391854866,-0.1968673438726317,0.9686717920375032,-0.2032343106208772,0.8389518963978472,,False
ECT2L,1.8305310674734006,-0.538711751238358,0.6452408332184405,-0.8349002783213225,0.40377385805611465,,False
TXLNB,0.7627952797413544,-0.5062331566238047,1.1387374654642182,-0.44455651278447533,0.6566402802440191,,False
HYMAI,0.8241445033272227,-0.42021889637940063,0.6621451489451712,-0.6346325983794178,0.5256680623225849,,False
LOC100507557,3.22774889760122,0.18972784039792823,0.43178448592330987,0.43940402349617114,0.6603688116582703,,False
GRM1,1.1015311315385292,0.7041438810913601,0.7204384310191126,0.9773824532032491,0.3283798465852211,,False
SUMO4,0.6454046678380102,0.5457889396051145,0.9081521866239068,0.6009884110218435,0.5478477051557895,,False
ZC3H12D,3.0625466880288372,-0.5612862681351228,0.40267141054182326,-1.3939064295125196,0.16334586248363614,,False
IYD,3.353290189163246,-0.3546106644693409,0.4251893346305577,-0.8340064897852112,0.4042773267949793,,False
MYCT1,0.39077193198017834,1.0278155967385498,1.5390841873350447,0.6678098606926975,0.5042549714018885,,False
VIP,0.4251888034069301,2.243038715290508,1.7230561088707814,1.3017792651920672,0.1929918538781441,,False
IPCEF1,2.131889009465674,0.5343461489534903,0.5954422627635496,0.8973937229001822,0.36950886086881696,,False
CLDN20,0.909557185097232,-0.8768938064254858,0.9964843510789635,-0.8799875336486834,0.37886606296133074,,False
FNDC1,2.5816718457012215,1.0476200975868888,0.4311551578247884,2.4297983650995025,0.015107224769628837,,False
SNORA20,0.9087474379727497,-0.7551512024726973,0.6966186185151435,-1.0840238581080666,0.27835422067661686,,False
SNORA29,1.2322575119625598,-0.6875766584526868,0.6729739034333699,-1.0216988429191929,0.306923458920618,,False
PNLDC1,2.3794307605586127,-0.35897647345023637,0.46150301025898355,-0.7778421060542771,0.43666210180631804,,False
SLC22A2,0.45781255906958296,1.4180350834703075,1.039312071086612,1.3643977809165022,0.17244240594236493,,False
LPA,0.26534384215246204,0.6659751890028248,1.580631295679667,0.4213349380232645,0.6735105212609382,,False
PACRG,1.1467111293304924,-0.2796728798182728,0.6302554228515195,-0.4437452970304079,0.6572267421212503,,False
C6orf118,0.7933876647651088,-1.1195241154635278,0.8275117938006473,-1.352879951501003,0.17609398523657804,,False
LINC00602,1.6837338590437778,-1.0396098202556328,0.7463456981378348,-1.3929333589642237,0.1636399436393794,,False
PRR18,1.5251455372740368,-0.055314186674259275,0.6875276972896138,-0.08045375756106994,0.9358763730782442,,False
RPS6KA2-IT1,0.8497335401448792,-0.3149288797362168,0.9173549708104187,-0.3433010009832936,0.7313720278465236,,False
CCR6,1.1456497621263861,-0.867508763402838,0.7652586124099308,-1.1336151587643084,0.2569560116043482,,False
UNC93A,0.24353415775535353,-0.4135562856283299,1.5251432837064347,-0.27115897243654175,0.7862687664503841,,False
TTLL2,0.21183761070539353,-1.1509633332389297,1.9797305680514374,-0.5813737241890309,0.5609886025536216,,False
HGC6.3,1.9295080745120459,-1.18377507171673,0.8927982988699799,-1.3259154651336602,0.18486769979633522,,False
KIF25,1.7407837750243016,-0.5304486075408859,0.5500876772881712,-0.9642982917848618,0.3348963970730163,,False
LINC00574,1.9161713599252383,-0.5677947889310498,0.5224514072957968,-1.0867896631190066,0.2771297770947433,,False
MIR339,0.7696762399824788,-0.9385574176826702,0.8738395309401829,-1.0740615232557125,0.28279510811423014,,False
TFAMP1,0.5844337125174182,-0.037805108151082574,1.1738453595166505,-0.03220620829190775,0.9743076052479376,,False
AMZ1,0.635890734894856,0.1166477388988689,0.8964254860446538,0.13012541556974241,0.8964672023581457,,False
MIR4656,0.3459920170692078,-0.7594038255969892,1.3700674386042924,-0.5542820770710417,0.5793858143413693,,False
MIR589,0.7026795985430989,-1.0669316617279156,0.951685421293527,-1.121096990513679,0.2622465795694996,,False
DGKB,0.3626701637751338,-0.7383762527799956,1.2345649215778123,-0.5980862082460013,0.5497824122765915,,False
ABCB5,1.2631429314680709,-1.3145748525864789,1.2513549073458294,-1.0505211949619804,0.2934785514919842,,False
SP8,2.4833811262892778,-1.6669560155027128,0.9612974240744318,-1.734068950728451,0.08290584985246352,,False
SNORD93,1.0382255813060162,0.7854479986296234,0.6337571670324185,1.2393516625736962,0.21521529407336615,,False
HOXA-AS3,2.051659240625807,-0.11063243188615858,0.4865678187035431,-0.22737309709659384,0.8201336378792963,,False
HOXA9,1.0084814219779037,-1.595612632764819,0.6711101599520432,-2.3775718622391886,0.017427046900073746,,False
HOTTIP,3.0976749582165026,-0.3364897419035539,0.44121786960784676,-0.7626385173443339,0.44567900691157003,,False
EVX1,0.5610696249416569,-0.10266655882163529,0.7556733797084981,-0.13586102353008522,0.8919311484248943,,False
JAZF1-AS1,0.5676118298657905,-1.2024376037149433,1.5577083466944146,-0.7719273035074986,0.4401574850592558,,False
TRIL,3.1369153859003434,-0.6510612536268784,0.8356995402982652,-0.7790613997400447,0.43594354692834225,,False
LOC100506497,0.6177131358106961,-0.8843271594905249,1.058302038318717,-0.8356094266769257,0.40337466383921083,,False
ZNRF2P2,2.5943498146012804,-0.2818222826475775,0.9480004632881237,-0.297280743587489,0.7662521818552407,,False
ADCYAP1R1,0.2631985655441381,-0.28239446050784006,1.2984693598476205,-0.21748257543865337,0.8278322848255322,,False
LOC100130673,1.009758549430997,0.29010180594256046,0.7208526184418808,0.4024426054934975,0.6873583198324965,,False
NPSR1-AS1,2.4134690239703973,0.00846947901568764,0.5928538649027901,0.014285947207371879,0.9886018509928973,,False
NPSR1,0.5570610332564461,-1.9548876646422575,1.5917054414072678,-1.2281717545137567,0.21938249943499788,,False
AOAH,0.5198583292004567,-0.8234870737008614,0.8509218514323595,-0.9677587575341764,0.33316486562248926,,False
NME8,1.316410901014501,-0.17426244617393521,0.8824083540747342,-0.1974850366831141,0.8434479898640354,,False
AMPH,0.46844341656932664,-0.7777538736543543,0.9549908563064755,-0.814409759547224,0.41541024949406125,,False
POU6F2,0.24692968243055433,-0.6713973218959659,1.7220366226627075,-0.38988562325568576,0.6966211253118109,,False
INHBA-AS1,1.7888359023630527,1.8016021757271503,0.6973644398566153,2.583444283590911,0.009781926543901929,,False
MRPS24,1.8668983128069296,-1.1097053187415082,0.6128336088679218,-1.8107775139673719,0.07017529839400431,,False
SPDYE1,2.9288753239148124,-0.8720116893272721,0.6716972455392778,-1.2982213268228757,0.19421129163054218,,False
RASA4CP,3.182796440355011,-0.6285705444773959,0.5228227172560167,-1.2022632600518703,0.22926154665650222,,False
GCK,0.44222342673318216,-0.3991391557806207,1.1818869142239836,-0.3377134910091562,0.7355791071301216,,False
CAMK2B,2.492478711091936,-1.434179728285582,0.581127664998996,-2.467925405492543,0.013589863602155373,,False
MYO1G,0.8834213434513232,-1.7367226611802318,0.9855757325469513,-1.7621402433399476,0.0780456053695396,,False
SNORA5A,2.6973031589959335,0.16572264975075396,0.4103108690917316,0.4038953443217318,0.6862896800757016,,False
SNORA5B,1.5621741620576741,0.22920508941925044,0.5373889048513648,0.4265162294012113,0.6697317246369507,,False
C7orf65,2.899135024048827,0.6794016290627936,0.36863464296185666,1.843021653103538,0.06532584909018957,,False
C7orf69,0.27390361331498475,1.3925487564885715,2.1013389563747764,0.6626959216950855,0.5075253222874114,,False
C7orf57,2.1067301360602335,-0.9224236045475963,0.5483593145779476,-1.6821517935872985,0.09253940914763853,,False
IKZF1,1.1196595990765252,-0.13962848481625248,0.9962830207764524,-0.1401494172885062,0.8885419365035108,,False
EGFR-AS1,2.17398702176124,-0.11262735589480882,0.7973693187359495,-0.141248670156201,0.8876734982354242,,False
SNORA15,0.2565636331910365,-1.2300978617188647,1.7243113501453353,-0.7133850053328157,0.47560754918027004,,False
ZNF727,2.280769491931656,0.4110889602047857,0.6961152402949642,0.5905472778193958,0.5548237992575917,,False
SNORA22,1.6187751166737687,-0.36096509006679856,0.5542273738270171,-0.6512942288907249,0.5148565730709318,,False
GTF2IRD1P1,1.1239641996190568,-0.01924039829330416,0.8452627384092248,-0.022762624470486395,0.9818396216460666,,False
NCF1B,0.9774601481010604,-1.7492110656875375,1.0759208379175393,-1.6257804515369003,0.10399636834358048,,False
TRIM50,0.29138480676314577,-0.5037661302457491,1.671439488806183,-0.30139657081188237,0.763112108913736,,False
FKBP6,0.2969316623993251,-0.20171983146344483,1.565388473838,-0.12886247397035616,0.8974664704699511,,False
MIR4284,0.528224500670848,-0.4908986732714625,1.2592348950771748,-0.38983884197505253,0.6966557198392656,,False
MIR590,2.8691472037274215,0.1610904895689962,0.35770937023293464,0.45033902652339425,0.6524660028215988,,False
NCF1,3.4235408885026852,0.626278184291531,0.4890438846565682,1.280617555889357,0.20032803050939363,,False
STAG3L1,1.5574338562149814,-0.5525967224009608,0.5848633117530461,-0.944830546379511,0.3447453942844021,,False
SPDYE5,1.6372809417714405,-0.6678384084845831,1.090932884071799,-0.612171856065006,0.5404240600700816,,False
CCL24,1.2357718618731228,-0.9935328690404263,0.679568163591042,-1.4620062008059658,0.1437395106658218,,False
MIR4651,0.2515272706298262,-0.40638384551920254,1.2126115081190727,-0.3351311139620964,0.737526183069628,,False
SNORA14A,0.47914803828370855,1.0598483708050273,0.8554701634049366,1.238907464155881,0.21537976913602475,,False
FGL2,0.319505621761264,-0.9749843740933821,1.311793291895298,-0.7432454336496191,0.4573331010150411,,False
HGF,0.43597599910854523,-1.647602489277018,1.236679218722507,-1.3322795954952618,0.18276832955886724,,False
ABCB4,2.110166880553136,-2.038009994322832,0.8306219005113731,-2.4535953037936142,0.014143605537682544,,False
RUNDC3B,0.7951632323643179,-1.0851051709883042,0.988272478162114,-1.0979817762468398,0.2722124469917987,,False
FAM133B,1.9262386649748924,-0.4253866121224993,0.4996745495075878,-0.851327354058163,0.3945875338789142,,False
CALCR,0.4701767822137817,0.014238617007431932,0.9385881811511828,0.01517024962957471,0.9878963562871316,,False
DLX6-AS1,1.257134834295771,-0.8489619310794826,0.8915097819711468,-0.9522743869421264,0.3409578440073858,,False
DLX6,1.5438803117358675,-0.7542870998814266,0.6339567556102474,-1.189808442305105,0.2341216906552509,,False
DLX5,3.2712859778451207,-0.46642236940329385,0.6224303895699245,-0.7493566786248561,0.45364225450805173,,False
TAC1,2.0984587100965766,-0.626789854524663,0.6525271427460262,-0.9605575208518483,0.336774696089733,,False
MIR3609,0.2605703039388632,0.8682098733090041,1.6758423165930472,0.5180737260973676,0.6044068309607794,,False
PTCD1,1.9786304779848596,-0.8859783782876637,0.5282649510914298,-1.6771477578763736,0.09351359185538109,,False
CYP3A7,0.5514162188017339,-0.6807339042194032,1.121108086235092,-0.6071973903117991,0.5437199239355364,,False
CYP3A4,0.9225122531163066,0.6025088061144759,0.63955189632955,0.9420796178892314,0.346151878820408,,False
GJC3,2.8806938985308403,-0.4142423097481377,0.41216443610490816,-1.005041370533727,0.3148769294624909,,False
MIR93,1.371165803385893,-0.8194416655305221,0.5304231299404418,-1.544882979787349,0.12237457104922399,,False
MIR106B,0.7581467431995796,-0.5306085831360025,0.7602141043428162,-0.6979725581317631,0.485194355867388,,False
PCOLCE-AS1,2.993241453228431,1.01310792784189,0.6121008675669123,1.6551323180915787,0.09789766053392725,,False
EPO,0.6543671772376435,-1.6331718536906228,0.9678471721559951,-1.6874274169263082,0.0915211956555149,,False
NAT16,0.45466951750624957,-0.29535364382527446,1.0866383437855234,-0.2718049160646684,0.7857720250123899,,False
MOGAT3,0.7828399369286457,-1.6244918131234023,1.056684981669339,-1.5373473090883227,0.1242082820740061,,False
SPDYE6,1.3467658847264146,-0.9905535802892572,1.0120635225024386,-0.9787464504599517,0.3277052745720528,,False
LOC100289561,2.6632405712600695,0.24268854814989255,0.42849272059035315,0.5663772953144454,0.5711373258121665,,False
MIR4467,0.5463350792860906,-0.27187402540059963,0.8387959179575012,-0.32412416367335556,0.7458440336302627,,False
LRRC17,3.073548882059122,-0.7979755485202952,0.4429896348998331,-1.8013413535075826,0.07164909362904874,,False
SLC26A5,0.3033203802806644,-0.5686199104422882,1.249461435612125,-0.4550920054316963,0.64904304927035,,False
RELN,1.8251196721426421,-0.6259083007661721,0.6253330346399406,-1.0009199356092913,0.31686551766645665,,False
LHFPL3-AS2,0.8182680125834693,-1.656217422992089,1.252558030137212,-1.3222680172436068,0.1860789188201637,,False
SLC26A4,1.832944638383638,-0.17141923653399407,0.4848117641922591,-0.35357895413201096,0.7236544489422616,,False
LAMB4,2.9109328143096014,-0.4820891841695473,0.39897161646539897,-1.2083295258958773,0.226920535679197,,False
EIF3IP1,0.38775675721186,-1.3822425444562296,1.2010442465616376,-1.1508672960328719,0.24978683398368962,,False
LRRN3,1.9737197222427532,0.16339088831913195,0.9764248639088855,0.1673358538464857,0.8671057945527747,,False
TFEC,2.7677307090493275,-1.1768378865548117,0.5913212556767437,-1.9901836358105671,0.046570710278502535,,False
ST7-OT4,1.516456487031908,-0.8684573489897824,0.6449881332155899,-1.3464702748251913,0.1781509005242392,,False
ANKRD7,2.605783178822277,0.13999546705180782,0.5013863185054124,0.2792167673603894,0.7800784766602038,,False
CPED1,1.776495184316175,1.3623189661710613,0.6160363516213045,2.211426261754953,0.02700633292100803,,False
WNT16,0.5800943448292684,-1.971653243730283,1.2163697183426407,-1.6209325289820191,0.1050321096158777,,False
FEZF1,0.98585393818801,-0.43528886799363925,0.9965226786514662,-0.4368077890436867,0.6622507497310093,,False
FEZF1-AS1,3.4351860964861887,0.16471549708353264,0.6033833148432747,0.2729864963639515,0.7848635958240762,,False
RNF133,0.35791413601664285,-0.6685243371628934,1.0291311188406964,-0.6496007407841071,0.5159501544547527,,False
RNF148,0.23694188278228015,-0.613098505718468,1.7612601431591628,-0.34810218586946307,0.727763442789478,,False
IQUB,1.374345794178154,0.3627641630205303,0.4980420639087056,0.7283805712583895,0.46638065313522004,,False
HYAL4,2.6052454582584494,-0.8223329483430185,0.7024951052771785,-1.1705888655531007,0.24176407502351893,,False
FSCN3,0.43593790418679257,-1.1096776454047628,1.2879693599569932,-0.8615714627262687,0.38892338034062646,,False
SND1-IT1,0.7004922075597867,-0.4494330483083995,0.7815815643151317,-0.5750302576573942,0.5652708336186922,,False
MIR593,0.24956324617657932,-1.3189546905400178,1.4009783295639173,-0.9414525997347646,0.34647296913529835,,False
LEP,3.304901519904971,0.5900420772574413,0.7408033504132235,0.7964894825709321,0.42574758621096676,,False
FAM71F1,0.4601926236710401,-0.17226618707543082,1.2282569624768953,-0.14025256305328807,0.8884604429704669,,False
LOC407835,2.441378308969563,0.37900590085097674,0.4216708266191078,0.8988193560597684,0.3687488883528799,,False
CPA2,0.5057750278179562,-1.3964501581748834,1.1006744023480928,-1.268722298979431,0.20454012640210506,,False
CPA5,1.5221654890627943,-0.7954417643068304,0.7901445521249557,-1.0067041051762349,0.31407698878862245,,False
MESTIT1,0.4492723645631151,0.38472019112043976,1.1651703088998655,0.33018365485444456,0.7412611964680234,,False
KLF14,0.41326047014895634,-0.13232932483592452,1.1334284238541747,-0.11675137313562715,0.9070570787367123,,False
FAM180A,0.5687926961442754,-1.1196651551572256,1.0242035887639507,-1.0932056550480183,0.2743035146886742,,False
PTN,1.5054568476521162,-0.32407358406792336,0.8118796461645158,-0.3991645628744515,0.6897719526285113,,False
DGKI,1.8083827907702748,-0.4579106163371648,0.7773199146030819,-0.5890890066427603,0.5558015675836976,,False
CLEC2L,0.480086330467771,-0.651802764006365,0.8701507812777555,-0.7490687568529656,0.4538157649211578,,False
RAB19,2.275222607823302,-0.4605956940729454,0.780304131611443,-0.590277143761558,0.5550048602053147,,False
WEE2,0.37568839244321617,-0.6219039930351061,0.9586374365189355,-0.6487374364320707,0.5165081024016938,,False
TAS2R3,0.832519452081723,0.7948682917065076,1.0308722545850952,0.7710638133591302,0.4406691082635541,,False
TAS2R4,1.6050906459222927,0.7793460908844285,0.4924328657501563,1.5826443462444326,0.11350254982030955,,False
PRSS37,0.4037502285938753,-0.6731214689776368,1.269217026869725,-0.5303438692732945,0.5958735357641223,,False
PRSS3P2,0.5181753877645386,-0.19730210941374068,1.6797638782738833,-0.11745824039060021,0.9064969342575065,,False
KEL,1.410711122100542,-0.7934292924749692,0.574602828048142,-1.3808308169490826,0.16733098575567096,,False
CLCN1,3.4980127320049776,0.5808232606638035,0.43329112250395746,1.340491947555419,0.18008546051574648,,False
EPHA1-AS1,2.3832661531570185,0.47739081840513725,0.5513819438725873,0.8658078555351681,0.3865955405750712,,False
LOC154761,1.7446834758284826,0.3197417617634794,0.5901665213611609,0.5417822770190802,0.5879685019643648,,False
OR2A7,0.6548971200839195,-0.31615297897035466,1.0543117444958512,-0.29986669561528223,0.7642788389911634,,False
GIMAP8,0.7097976324882103,-0.38483982731372446,0.8936792904800573,-0.4306240856347921,0.6667417252624815,,False
TMEM176A,2.68589020188476,-0.35189404427210397,0.6089493205832255,-0.577870821721379,0.5633513360725965,,False
GBX1,0.7064128920744984,-0.03322014675435714,0.7744722700538667,-0.042893913751161916,0.965786100410058,,False
WDR86,2.323455128791788,0.841628007721818,0.55686932349002,1.5113563850979506,0.13069767525031495,,False
WDR86-AS1,1.3120692691436906,0.7043264360656206,0.6937834350684461,1.0151963861693158,0.31001222291224995,,False
CRYGN,0.19644138293403754,0.32512122560881923,1.2809756240418533,0.25380750383287276,0.7996442760155421,,False
PRKAG2-AS1,3.1529227987473414,-0.6574449636375244,0.5616071153872952,-1.1706492770914014,0.24173978139146746,,False
FABP5P3,0.2892251200827028,-0.1909285974802054,1.2632291699045457,-0.15114327790153287,0.8798626937909544,,False
CNPY1,0.22429969057632693,-0.19346977056683606,1.3201988353681433,-0.14654593337289695,0.883490431699458,,False
LINC00689,1.610252109309884,-0.9959386632828388,0.5335280179022389,-1.8667035841880184,0.06194299295268087,,False
VIPR2,1.6142466925774905,-0.80003587736794,1.0000031978434805,-0.8000333189866067,0.4236914929661436,,False
ANGPT2,1.8116786487087,0.21475878861740816,0.8160179774546816,0.2631789918247665,0.7924126222949042,,False
XKR5,1.358362599894577,-0.47349025957544516,0.5426584060851594,-0.8725383303122376,0.38291476700038385,,False
FAM66E,0.45422333292588013,0.28384646428379384,0.8344585714480757,0.3401564487392365,0.7337387135333886,,False
LOC157273,0.38197395564228215,-1.1634123386037436,1.603187463559927,-0.7256870235376909,0.46803065862250026,,False
C8orf74,0.32184314231812666,-1.49562205610844,1.7482152980219565,-0.8555136531528371,0.39226684924342525,,False
SLC35G5,0.8476460070084441,0.24593296894154829,0.893585958194767,0.2752202702898163,0.7831470146535271,,False
TDH,1.7516742854746004,-0.7218869283988634,0.4759726289298244,-1.5166563884607231,0.12935346059217842,,False
BLK,0.804609500661996,-0.36259820044241803,1.1648561024946913,-0.31128153912390266,0.7555866002810938,,False
FAM66A,2.723574163490069,0.01701320565448366,0.43835191486758757,0.038811751648496436,0.9690404754343106,,False
FAM90A25P,0.7071084827114458,-1.9756005598986783,0.9373714282112121,-2.1075963064809016,0.035065923346937714,,False
FAM86B2,2.8444281617954417,-0.44676066736266645,0.46207748440466156,-0.9668522757352498,0.3336178871359715,,False
LOC729732,3.230097752677384,-0.891438670579163,0.6275879401060414,-1.4204203325330627,0.15548534689025442,,False
FGF20,0.2410830603456684,-0.9724328546423097,1.5751776358198872,-0.6173480581040334,0.5370051745018656,,False
NAT2,1.0123449809529999,-0.19239380617040297,0.7841516340277951,-0.24535280910169394,0.8061832652603224,,False
LPL,0.19879197406451538,-0.345463225811409,1.642234603027075,-0.2103616774208925,0.8333854004094193,,False
LZTS1,1.2995572694751025,-0.3484664648206664,0.5516355010694596,-0.6316969523264765,0.5275849198968838,,False
GFRA2,1.9081893016087073,0.5620824761528085,0.6292322744699047,0.8932829718983083,0.3717056545218833,,False
FGF17,1.3843335876930545,-0.6703599370706992,0.6467687161724504,-1.0364755132837293,0.29998035736625006,,False
SFTPC,0.8046224700154287,-1.1269243345265252,1.148701542150813,-0.981041892236418,0.3265720834378344,,False
MIR320A,0.6612185351838011,0.12778099819987085,0.7158541178788472,0.17850145023751443,0.8583291823616518,,False
PIWIL2,2.563219290359529,1.2578782911124982,0.3989637293405222,3.152863778348327,0.0016167723438050823,,False
LOC286059,2.6287627977199977,1.0693213062180609,0.5750630213458457,1.8594854242505112,0.06295836339144481,,False
STMN4,0.29118457226037464,0.13075298381338157,1.2159634734096973,0.10753035487713755,0.9143682452156799,,False
NUGGC,1.0537454865276075,-0.2133287326468877,0.7066023343454443,-0.3019077666145883,0.7627223749685971,,False
MBOAT4,1.402856363088968,-0.6302654070343114,0.5532869306009033,-1.139129395935315,0.254649188348141,,False
PURG,0.5963848374278246,-1.2849167226802283,0.9081522952070282,-1.414869212423573,0.15710684636403777,,False
DUSP26,1.139133445240434,-0.05181599630228726,0.547388730679128,-0.09466032710976856,0.9245846308029868,,False
KCNU1,0.558642577417521,-2.424337864497932,1.2353149207866154,-1.962526173450717,0.04970125645049957,,False
STAR,2.3954081413968593,-0.9970850938293985,0.606221873775121,-1.6447527497156407,0.10002080980301804,,False
HTRA4,0.9494193446277558,0.7639824275947524,1.161895767432583,0.6575309498569812,0.5108395770683356,,False
IDO2,0.34689107003620917,-0.25850834301952125,1.3919357341604532,-0.18571859079071687,0.8526654486083981,,False
LOC100287846,2.9994077860244563,-0.8357061540251155,0.39530013949745485,-2.1141053860682897,0.034506267273228315,,False
EFCAB1,0.8852332840080355,-0.3544560511396713,0.8811583007307593,-0.40226149018367646,0.68749159273977,,False
PXDNL,1.2536108433405866,0.0335616514101331,0.571631032250674,0.0587120878969627,0.9531814311988468,,False
ST18,0.48265515108520235,-0.9768592220704579,1.0756338004134236,-0.9081708121249059,0.3637879825054806,,False
RP1,2.1458922731810595,1.6876837899643904,0.5735011484236183,2.9427731654998848,0.0032528666546666565,,False
TOX,1.986112883042382,1.0367827813486217,0.5005837240007041,2.0711476055645055,0.03834500419124333,,False
MIR4470,1.2124517309961076,-0.2697532227690405,1.1286081854069405,-0.23901405842788212,0.8110946815881969,,False
NKAIN3,1.725826337393438,0.14860238530088324,0.5023568622061166,0.2958104018889899,0.7673748787679288,,False
DNAJC5B,0.37474724076986543,-0.8586599199497964,0.9711820863807902,-0.8841389601302067,0.3766212039728042,,False
TRIM55,1.8464248041241875,-0.5641658060479202,0.5192966465787566,-1.0864037150341175,0.27730041867441135,,False
CRH,0.6772672872435219,-0.4083900217015311,0.8237157707685737,-0.4957899753703634,0.6200425983224269,,False
SGK3,2.031813872933057,-0.5816968393016844,0.8518066693533175,-0.6828977281233338,0.49467146963557984,,False
PTTG3P,0.6204457580776244,-1.1312814999302607,0.8680725175748454,-1.3032108228593027,0.19250279619440147,,False
SNORD87,3.4537911591836363,-0.9830510234151948,0.41684568734832383,-2.358309209503083,0.018358394054596928,,False
TCF24,1.0783753959990057,-0.23003174256664238,0.8284271157970616,-0.2776728793399284,0.781263481334672,,False
PPP1R42,0.55884047225484,-1.857000231859595,1.44591038901773,-1.2843121164107107,0.1990327690231649,,False
C8orf34,1.3874354648805263,-0.006610997420130209,0.7193817314550764,-0.009189832228236184,0.992667677954986,,False
SBSPON,2.0568752182620216,-1.4999721277764917,0.8065435108477942,-1.8597535131115288,0.06292040711539094,,False
STAU2-AS1,1.7966006178087812,-0.24733222270403177,0.6131241170934718,-0.40339666277770236,0.6866564414001162,,False
LY96,2.4459085707588955,0.3969618284219363,0.7368570510048147,0.5387229828100573,0.5900780129449191,,False
PI15,1.0133256971507778,0.5231309699754443,0.969382703720208,0.5396537074241372,0.5894358705848988,,False
FABP4,0.3267692928720375,0.373252140679114,1.9301861707110233,0.19337623817997773,0.8466643233908906,,False
SLC10A5,1.6869519802066495,-0.055574768243687116,0.5162758332454153,-0.10764549619596327,0.9142769059015057,,False
CA3,0.8140728325356643,-0.31426925128608835,0.7382158627453471,-0.42571457367138404,0.670315841288613,,False
ATP6V0D2,3.456112327496939,0.5372036049282342,0.4696734160306472,1.1437811606803405,0.25271440470684536,,False
NECAB1,1.1398753100078376,-0.6936823776533084,0.8141209726428921,-0.8520630237560369,0.394179113276492,,False
SLC26A7,2.640972910476256,-0.06865113608864318,0.577649761852897,-0.11884560614797886,0.9053976762206082,,False
RUNX1T1,0.22408307933723629,-0.4821151042764551,1.8539553874543988,-0.26004676678786237,0.7948276994711938,,False
LINC00535,0.358902350825504,-2.053205581238118,1.256133838617067,-1.634543643453298,0.1021447500450094,,False
MIR378D2,0.3013900232165719,0.6066828934888743,1.101711154940721,0.5506732783526347,0.5818576657552643,,False
GDF6,2.3122502984556257,-0.35198868383120846,0.47273280623341907,-0.7445827308574997,0.4565240108363433,,False
SNORA72,2.5631839186546523,-0.9451277133149196,0.4508056432818034,-2.0965303504954353,0.03603517047915826,,False
KCNS2,0.2639337783791886,-0.4948876827869922,1.5386048514783741,-0.32164703127737937,0.7477201098207366,,False
RGS22,1.2487970542961306,0.8789310694185897,0.6471348961551618,1.3581883385374578,0.17440392993540088,,False
SNX31,0.37879318430207126,-0.5874029527385106,1.5905936309268505,-0.3692979409179619,0.7119056601649585,,False
FLJ42969,1.067056608568057,0.6785410817387945,0.6368176164778431,1.0655187045416843,0.2866412658383346,,False
BAALC,0.47463993814217215,0.3610832454567866,1.1985963134930682,0.3012550943065076,0.763219980734928,,False
ZFPM2,2.4543145682335723,-0.75826144343921,0.9065201692723746,-0.8364529208962163,0.4029001514985724,,False
TMEM74,3.022626420764561,-0.29793804617458547,0.33624727865530074,-0.8860682750090374,0.3755807372736535,,False
LINC00536,0.3125090756479531,-0.7007377472219345,1.5920417168657715,-0.4401503677940465,0.6598282040774248,,False
RAD21-AS1,2.2232535379231617,-0.08258765178512488,0.46172415941852135,-0.17886794550480697,0.8580413926230218,,False
AARD,1.5335392544554696,-0.9197434554207434,0.6970448132273023,-1.3194897056365016,0.18700544943636133,,False
SAMD12-AS1,1.8732900459722162,0.3025680604202982,0.61842907877104,0.48925264158271814,0.6246628449376133,,False
ENPP2,0.6416339547131912,-0.357749794692407,1.2140595734557393,-0.29467235588291285,0.768244182778113,,False
COL14A1,1.7244018001729924,-1.4172955913527634,0.6476850818061397,-2.1882480099749744,0.028651541690680946,,False
KLHL38,1.4735942645093905,0.27208391254909864,0.9497003229075849,0.2864944930376475,0.7744994107113746,,False
PCAT1,2.6995466911039614,-0.5703011259864164,0.6837784398356205,-0.8340437380908297,0.4042563374241408,,False
POU5F1B,2.348097636283047,-0.38193618882876995,0.5186415707003326,-0.7364164586981208,0.4614772913549786,,False
MIR1206,0.693944332673318,-0.403898474234301,0.8299874537527093,-0.48663202366266195,0.6265191253489852,,False
