Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Arrhythmogenic right ventricular cardiomyopathy,0.4703676868545021,1.604416849608958,0.007590132827324478,0.02213878409409304,0.678,21/59,17.22%,ITGA5;ITGA2;ITGB3;ITGAV;ATP2A3;ITGA3;CDH2;GJA1;CACNG7;LAMA2;TCF7L2;SLC8A1;CACNG6;ITGB1;ITGB8;ITGA4;DSG2;SGCB;ITGA1;SGCD;DSP
prerank,Vibrio cholerae infection,-0.48486807540946353,-1.6031686228361746,0.010121457489878543,0.03272996163046664,0.58,23/46,27.93%,ATP6AP1;ATP6V0D1;ATP6V0C;TCIRG1;ARF1;ATP6V0B;ATP6V0E2;SLC12A2;SEC61B;ACTB;GNAS;ATP6V1F;ATP6V1D;ATP6V1E1;ATP6V1H;SEC61A1;PDIA4;ATP6V1B1;PRKACB;ATP6V0E1;PRKACA;ATP6V0A4;SEC61G
prerank,Intestinal immune network for IgA production,0.5470534086413902,1.6017958798139442,0.015151515151515152,0.022345611299755347,0.686,7/29,14.27%,IL6;IL15RA;IL15;CCL28;ICOSLG;ITGA4;HLA-DQA1
prerank,Collecting duct acid secretion,-0.5705529464616094,-1.595572134654831,0.017964071856287425,0.034008355425915446,0.606,10/21,26.92%,ATP6V0D1;ATP6V0C;TCIRG1;ATP6V0E2;ATP6V1F;ATP6V1D;ATP6V1E1;ATP6V1B1;ATP6V0E1;ATP6V0A4
prerank,FoxO signaling pathway,0.4219392639604332,1.5948793562570978,0.0019342359767891683,0.023432695092716418,0.704,44/116,20.75%,SOD2;IL6;IL7R;GADD45A;FOXO1;PIK3CD;PCK2;SMAD3;AKT3;PLK2;TGFB2;FOXO3;PRKAG2;EGFR;PRKAB2;USP7;BRAF;CDKN1A;CDKN2B;SOS2;ATG12;RAG1;GABARAPL1;FBXO32;MAPK8;STAT3;KRAS;SOS1;SGK1;IGF1R;STK4;HOMER2;SMAD4;INSR;FOXO4;CREBBP;SIRT1;HOMER1;ATM;PIK3CA;EP300;CCNG2;PIK3CB;TGFBR1
prerank,Butanoate metabolism,-0.5868544627206749,-1.5930099273277152,0.016194331983805668,0.033737037372942535,0.616,6/19,14.44%,BDH1;ACADS;AACS;ACAT2;ECHS1;HADH
prerank,Chronic myeloid leukemia,0.44480196177608466,1.5928615050548927,0.007766990291262136,0.023712412559911078,0.71,23/76,14.26%,NFKB1;MYC;STAT5A;GADD45A;PIK3CD;SMAD3;CTBP2;AKT3;RUNX1;TGFB2;NFKBIA;BCL2L1;GAB2;BRAF;CDKN1A;SOS2;CBL;CDK6;POLK;CRKL;KRAS;SOS1;STAT5B
prerank,Bladder cancer,0.51234340411093,1.5916997349605586,0.011516314779270634,0.023671131941966177,0.712,13/39,13.67%,HBEGF;VEGFA;MYC;MMP1;EGFR;MMP9;BRAF;CDKN1A;RPS6KA5;THBS1;TYMP;MMP2;KRAS
prerank,HIF-1 signaling pathway,0.4432502152526757,1.5784304672093388,0.003780718336483932,0.02646476071467906,0.752,33/86,23.31%,IL6;NFKB1;SERPINE1;VEGFA;HK2;IFNGR1;PIK3CD;AKT3;IFNGR2;EGFR;PLCG2;ARNT;CDKN1A;STAT3;EGLN3;PFKP;SLC2A1;PDK1;IGF1R;INSR;CREBBP;ENO2;HIF1A;PIK3CA;EP300;PIK3CB;TFRC;RPS6KB1;HKDC1;PRKCA;RELA;PIK3R1;MKNK1
prerank,Human papillomavirus infection,0.37088474048728604,1.5742340840967604,0.0,0.02721531858608588,0.766,68/285,14.56%,MX1;NFKB1;STAT1;IFNAR2;LAMC2;ITGA5;CREB5;VEGFA;IRF9;PSEN1;ITGA2;EIF2AK2;JAG1;FOXO1;STAT2;ITGB3;IRF1;PIK3CD;AKT3;MX2;COL4A1;ITGAV;JAK1;PPP2R2A;TNF;CREB1;LAMB1;EGFR;MAML2;ITGA3;LAMA4;PTK2;PPP2R3A;COL4A2;FZD6;COL4A6;DLG3;CDKN1A;LAMC1;TRAF3;LAMA2;SOS2;NFX1;RBPJ;PPP2R3C;NOTCH2;TCF7L2;CDK6;CSNK1A1;DLG1;UBR4;ITGB1;TSC1;THBS1;TBK1;CASP8;GSK3B;IFNAR1;ITGB8;KRAS;PRKCI;UBE3A;LAMB3;SOS1;ITGA4;LAMA3;HLA-F;COL4A4
prerank,Human cytomegalovirus infection,0.39110734987703527,1.5647732338260136,0.001838235294117647,0.029472049498055698,0.792,43/184,14.37%,IL6;NFKB1;IL1B;CREB5;VEGFA;MYC;TAP1;CCL5;ITGB3;PIK3CD;AKT3;ITGAV;CCL2;JAK1;NFKBIA;TNF;CREB1;EGFR;PTK2;RAC2;CX3CL1;ITPR3;TAP2;ATF4;PTK2B;CDKN1A;RIPK1;SOS2;ITPR2;ITPR1;CDK6;TSC1;CRKL;TBK1;STAT3;CASP8;GSK3B;IL10RB;TRAF5;KRAS;SOS1;PLCB1;HLA-F
prerank,Ubiquinone and other terpenoid-quinone biosynthesis,-0.6625246344345259,-1.5642504584531933,0.038306451612903226,0.0432406290473093,0.707,8/10,25.63%,NQO1;VKORC1;COQ2;VKORC1L1;GGCX;COQ3;COQ7;HPD
prerank,Mismatch repair,-0.5559608366364137,-1.5626934226415812,0.024691358024691357,0.042383925102982424,0.716,13/22,23.89%,LIG1;POLD1;PCNA;RFC2;POLD2;RFC3;RFC5;RPA3;RPA2;RFC4;EXO1;SSBP1;POLD4
prerank,Salmonella infection,0.37799274266944033,1.560100288833184,0.0,0.0302564199714405,0.803,43/231,12.45%,BIRC3;IL6;NFKB1;IL1B;TLR2;CYTH1;MYC;FLNB;PODXL;CASP7;MYL12A;TNFRSF10B;TNFRSF10A;PIK3CD;SNX9;AKT3;TAB2;TRAF6;NFKBIA;TNF;EXOC2;KLC1;KIF5C;NLRP3;CASP1;DYNC1I2;JUN;MYD88;WASL;TAB3;RIPK1;RAB9A;TCF7L2;DYNC1LI2;TUBB2B;BIRC2;RAB5A;KIF5A;MAPK8;AHNAK;CASP8;KPNA4;GCC2
prerank,Epithelial cell signaling in Helicobacter pylori infection,0.4612291990900583,1.558648627935067,0.008992805755395683,0.030270422690176154,0.807,15/63,12.27%,CXCL3;NFKB1;HBEGF;CCL5;LYN;MET;NFKBIA;ADAM17;F11R;EGFR;PLCG2;JUN;TJP1;CXCL2;MAPK8
prerank,Glutathione metabolism,-0.4704527752371711,-1.557774233916287,0.008968609865470852,0.04302031467858495,0.737,26/46,25.28%,SRM;GPX1;G6PD;GSS;GSTT1;GSTP1;MGST2;GSTO1;GSTK1;TXNDC12;RRM2;GGT6;MGST1;GPX3;GPX2;IDH2;GGCT;GGT7;GSTM4;GSR;ANPEP;PRDX6;CHAC2;GGT1;GPX7;GSTA4
prerank,TGF-beta signaling pathway,0.4369231383863213,1.5577078900914965,0.009633911368015413,0.03013856138182567,0.808,34/79,21.61%,INHBA;MYC;BMP2;SMURF2;SMURF1;SMAD3;TGFB2;THSD4;TNF;INHBE;SMAD7;CDKN2B;BMPR2;GREM1;THBS1;SMAD1;ZFYVE9;ACVR2A;TGIF1;FBN1;SMAD2;ACVR2B;ROCK1;LTBP1;SMAD4;CREBBP;NEO1;RGMB;ACVR1;EP300;SP1;TGFBR1;TGIF2;RPS6KB1
prerank,Synaptic vesicle cycle,-0.44917568470512637,-1.5420005879565564,0.014861995753715499,0.04743919144557046,0.78,25/57,26.92%,ATP6V0D1;ATP6V0C;TCIRG1;AP2S1;ATP6V0B;CLTB;ATP6V0E2;AP2A1;AP2M1;DNM1;CLTA;ATP6V1F;ATP6V1D;DNM2;ATP6V1E1;ATP6V1H;DNM3;ATP6V1B1;NAPA;RAB3A;SLC6A11;AP2A2;ATP6V0E1;CPLX1;ATP6V0A4
prerank,Cellular senescence,0.38297193675225266,1.5177709354867734,0.003663003663003663,0.04257744855764194,0.897,23/151,10.38%,IL1A;IL6;NFKB1;SERPINE1;ETS1;MYC;GADD45A;FOXO1;PIK3CD;SMAD3;AKT3;TGFB2;FOXO3;MRAS;ZFP36L1;RAD50;ITPR3;RRAS2;CDKN1A;CDKN2B;ITPR2;ITPR1;CDK6
prerank,Propanoate metabolism,-0.5047072111737062,-1.5152764304875703,0.03571428571428571,0.05818107790402495,0.85,11/29,25.55%,MLYCD;ACADS;SUCLG1;ACSS1;ACAT2;LDHB;ECHS1;MCEE;ACAT1;HIBCH;PCCB
prerank,Pentose phosphate pathway,-0.5166667397372888,-1.5034075405001153,0.0411522633744856,0.061561207243186505,0.869,10/24,19.43%,GLYCTK;G6PD;PRPS1;TALDO1;PRPS2;TKT;FBP1;PGLS;PFKL;ALDOA
prerank,Ascorbate and aldarate metabolism,-0.5869063946645617,-1.5004943187090753,0.04073319755600815,0.061259286474135415,0.876,9/15,33.62%,ALDH3A2;ALDH9A1;AKR1A1;GUSB;UGT1A10;ALDH2;UGDH;ALDH1B1;UGT2B7
prerank,B cell receptor signaling pathway,0.4326726254707686,1.4961366241959022,0.020522388059701493,0.04949428563246287,0.929,18/63,13.89%,NFKB1;RASGRP3;LYN;PIK3CD;AKT3;VAV1;NFKBIA;RAC2;PLCG2;JUN;SOS2;IFITM1;CARD11;DAPP1;GSK3B;PIK3AP1;KRAS;SOS1
prerank,Colorectal cancer,0.4135319988764533,1.4961296354874534,0.021912350597609563,0.04891877068324819,0.929,22/84,14.58%,MYC;TGFA;GADD45A;EREG;PIK3CD;SMAD3;AKT3;TGFB2;EGFR;PMAIP1;RAC2;JUN;BRAF;CDKN1A;SOS2;TCF7L2;POLK;MAPK8;GSK3B;KRAS;SOS1;SMAD2
prerank,Adipocytokine signaling pathway,0.4469848555085384,1.4911346504255045,0.019762845849802372,0.05011969977764324,0.933,15/55,13.91%,NFKB1;TNFRSF1B;PCK2;AKT3;NFKBIA;TNF;PRKAG2;ACSL4;JAK2;PRKAB2;ACSL1;MAPK8;STAT3;CAMKK2;SLC2A1
prerank,Vitamin digestion and absorption,-0.5643358314068467,-1.4811370054777586,0.04924242424242424,0.06980881781667693,0.922,9/17,30.45%,SLC5A6;TCN2;SLC23A1;SLC19A1;BTD;SCARB1;SLC52A3;LRAT;MMACHC
prerank,Primary bile acid biosynthesis,-0.5977445369072983,-1.4761657623140745,0.060665362035225046,0.07107077382615612,0.932,6/13,20.05%,ACOX2;ACOT8;BAAT;HSD3B7;AMACR;AKR1C4
prerank,Prion disease,-0.3497987964659807,-1.473651254117143,0.004784688995215311,0.07067960341638024,0.935,83/217,19.68%,PIK3R2;HSPA1B;HSPA1A;PSMB3;NDUFA2;NDUFB11;COX8A;UQCR11;NDUFS7;NDUFC1;PSMD3;NDUFS3;NDUFAB1;NDUFS6;NDUFB7;COX5B;BAD;COX5A;UQCRQ;CYBA;CYC1;TUBB4A;VDAC3;NDUFB2;NDUFA11;NDUFB10;TUBB4B;BAX;COX6A1;NDUFS8;PSMC4;NDUFB1;NDUFB6;UQCRC1;NDUFA3;PSMD9;NDUFA4;NDUFC2;ADRM1;PSMA1;NDUFB8;GRIN2C;PSMA7;NDUFA7;NDUFA8;NDUFV3;NDUFA10;PSMB4;TUBA1C;PSMD6;NDUFA9;PSMC3;PPIF;PSMB5;SLC25A4;NDUFS5;SLC25A5;NDUFA6;COX7C;PSMB1;TUBB;COX7B;PSMD13;NDUFB4;COX4I1;NDUFV1;TUBA1B;TUBA4A;NDUFA13;UQCR10;COX6B1;SOD1;COX6C;STIP1;TUBB3;CACNA1D;PSMC5;SDHA;TUBB6;MAPK12;PSMA3;PSMB6;PSMB2
prerank,Axon guidance,0.37101961950947165,1.461511906308993,0.005357142857142857,0.06245241487339485,0.964,51/163,22.28%,L1CAM;SEMA4B;SEMA7A;ABLIM3;NCK1;MYL12A;NTN4;PIK3CD;FYN;MET;EFNA1;SSH1;RND1;SEMA3C;LRIG2;SEMA3A;RASA1;PTK2;RAC2;SRGAP1;RYK;PLCG2;EPHB2;UNC5B;TRPC1;BMPR2;EPHA2;PLXNA3;ITGB1;GSK3B;PAK2;KRAS;SLIT3;PPP3CC;ROCK1;ENAH;SEMA4C;PARD3;NEO1;ROBO1;SSH2;PPP3R1;PIK3CA;PIK3CB;PTCH1;ROCK2;PTPN11;EFNB2;ABL1;PDPK1;PRKCA
prerank,Autophagy,0.38422084409930024,1.4590531295298312,0.007619047619047619,0.06276857106672849,0.967,48/128,20.45%,CFLAR;PIK3CD;WDR41;DDIT4;AKT3;TANK;STX17;MRAS;TRAF6;ERN1;MTMR3;C9orf72;BCL2L1;NRBF2;RAB33B;WIPI1;RRAS2;ATG12;ITPR1;GABARAPL1;SH3GLB1;ZFYVE1;RB1CC1;ULK1;TSC1;RRAGC;TBK1;MAPK8;CAMKK2;TP53INP2;KRAS;ATG14;RAB39B;IGF1R;UVRAG;IGBP1;EIF2AK3;CTSB;ULK2;SUPT20H;HIF1A;LAMP2;ATG13;PIK3C3;SMCR8;PIK3CA;ATG5;PIK3CB
prerank,Viral carcinogenesis,0.3719239165068567,1.455347869991961,0.0,0.06385610724578734,0.969,39/155,14.37%,NFKB1;SP100;CREB5;IRF9;STAT5A;EIF2AK2;TRAF1;LYN;PIK3CD;HDAC9;JAK1;NFKBIA;IRF7;CREB1;PMAIP1;GTF2H1;REL;USP7;JUN;ATF4;CDKN1A;TRAF3;CDKN2B;C3;RBPJ;CDK6;DLG1;UBR4;NFKB2;STAT3;CASP8;POLB;GTF2H3;GTF2E1;TRAF5;KRAS;UBE3A;STAT5B;HLA-F
prerank,Citrate cycle (TCA cycle),-0.4773346799057825,-1.449933896298644,0.05283757338551859,0.08275632905738337,0.967,15/29,27.98%,PDHB;MDH1;FH;IDH3B;SUCLG1;IDH3G;PC;IDH2;MDH2;SDHA;SDHB;OGDHL;PDHA1;SDHD;IDH3A
prerank,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,-0.5029531751902055,-1.448110485240383,0.05040322580645161,0.08191610211166943,0.967,12/25,23.16%,PIGQ;DPM2;GPAA1;PIGM;GPLD1;PIGX;PIGU;PIGC;PIGW;PIGT;PIGZ;PIGG
prerank,N-Glycan biosynthesis,-0.43450567957469516,-1.4425477222317777,0.031512605042016806,0.08309362204585437,0.969,17/48,16.26%,MGAT5B;DPM2;ALG12;DOLPP1;MOGS;ALG14;ALG1;ALG3;RPN1;DPM3;MGAT1;RPN2;ALG8;MGAT4B;DOLK;DPAGT1;B4GALT2
prerank,Cell cycle,-0.3698751900186687,-1.4384447119996524,0.002036659877800407,0.0838272076112069,0.972,36/121,16.49%,CDKN2C;CCNB1;MCM5;ANAPC2;PCNA;ANAPC5;CDC20;ANAPC11;MCM3;CCNE1;GADD45G;PKMYT1;FZR1;SKP2;SFN;CDC45;PLK1;MAD1L1;E2F2;MCM4;ESPL1;E2F1;CCNB2;RBX1;CDC25C;MAD2L2;ORC1;CCND3;CDK4;MCM7;CDC6;MCM2;MCM6;TGFB3;HDAC1;CDC25A
prerank,Relaxin signaling pathway,0.3845691567760473,1.4380692730975666,0.02867383512544803,0.07284390544286148,0.984,42/108,24.30%,NFKB1;CREB5;VEGFA;VEGFC;PIK3CD;AKT3;COL4A1;NFKBIA;MMP1;CREB1;EGFR;MMP13;COL4A2;MMP9;JUN;ATF4;COL4A6;SOS2;MAPK8;MMP2;KRAS;SOS1;PLCB1;COL4A4;SMAD2;NOS1;GNB4;PLCB4;ATF2;MAP2K4;PIK3CA;PIK3CB;GNB1;TGFBR1;ADCY4;PRKCA;RELA;COL4A5;GNG2;PIK3R1;SHC4;COL4A3
prerank,Histidine metabolism,-0.5616826546432969,-1.4367785641853146,0.07302231237322515,0.0827030249979596,0.973,10/15,32.10%,ALDH3A2;ALDH3B2;ALDH3A1;ALDH9A1;MAOB;HAL;ALDH3B1;ALDH2;ALDH1B1;HNMT
prerank,Pentose and glucuronate interconversions,-0.5232866096822932,-1.4313681210503872,0.054901960784313725,0.0847495140930066,0.978,8/19,33.62%,DCXR;AKR1A1;GUSB;UGT1A10;UGDH;CRYL1;DHDH;UGT2B7
prerank,Tyrosine metabolism,-0.4815346977976115,-1.4214716306096844,0.05979381443298969,0.08936936171602108,0.981,15/25,27.50%,ADH6;ADH1C;DDC;ALDH3B2;ALDH3A1;COMT;FAHD1;HGD;GSTZ1;PNMT;FAH;MAOB;HPD;GOT2;ALDH3B1
prerank,"Alanine, aspartate and glutamate metabolism",0.48098397834059337,1.4179440430783814,0.06597938144329897,0.083080510167363,0.99,6/30,5.74%,GPT2;GFPT1;GFPT2;ASNS;DDO;ASS1
prerank,Viral myocarditis,0.4330678603764901,1.4119994900364672,0.043151969981238276,0.08600560187560587,0.992,17/50,24.20%,ICAM1;ABL2;FYN;CD55;RAC2;LAMA2;CASP8;EIF4G3;HLA-DQA1;HLA-F;SGCB;SGCD;HLA-B;CXADR;ABL1;EIF4G2;CD40
prerank,Aminoacyl-tRNA biosynthesis,-0.48255343501618114,-1.3994704976002919,0.07528957528957529,0.10303811984949578,0.986,10/24,23.88%,FARSA;SARS2;VARS2;EARS2;CARS2;FARS2;GATC;MTFMT;FARSB;AARS2
prerank,Maturity onset diabetes of the young,-0.5518704629693792,-1.3979357056765247,0.07370517928286853,0.10199768434906203,0.986,8/15,26.67%,FOXA2;MNX1;HNF1A;HES1;HNF4A;FOXA3;ONECUT1;HHEX
prerank,Drug metabolism,-0.3844602105686216,-1.3952201797564492,0.02857142857142857,0.10212417695439717,0.986,20/70,15.40%,ADH6;CES2;ADH1C;NME3;DUT;GSTT1;GSTP1;UCK1;TK1;ALDH3B2;MGST2;GSTO1;ALDH3A1;GSTK1;CYP2C9;IMPDH1;ITPA;NME4;RRM2;MGST1
prerank,Dilated cardiomyopathy,0.3982906710778641,1.3914293879209125,0.035580524344569285,0.0988783662746506,0.996,20/70,16.97%,ITGA5;ITGA2;ITGB3;TPM4;TGFB2;ITGAV;TNF;TPM1;ATP2A3;ITGA3;CACNG7;LAMA2;SLC8A1;CACNG6;ITGB1;ITGB8;ITGA4;SGCB;ITGA1;SGCD
prerank,Ferroptosis,0.44938319810762206,1.39077829889262,0.07407407407407407,0.0982698319976154,0.996,8/37,11.17%,SLC11A2;SAT1;MAP1LC3B;PRNP;ACSL4;SLC39A14;SLC7A11;ACSL1
prerank,Type II diabetes mellitus,0.453730937663005,1.387203535184018,0.07581967213114754,0.09983807751326501,0.996,13/35,23.28%,HK2;PRKCE;PIK3CD;SOCS2;TNF;MAPK8;INSR;PIK3CA;PIK3CB;IKBKB;HKDC1;PRKCD;PIK3R1
prerank,Nucleotide excision repair,-0.4207288164511541,-1.3859362606678107,0.047311827956989246,0.10702984198758854,0.991,19/43,21.02%,LIG1;POLD1;PCNA;POLE4;CETN2;RFC2;POLD2;POLE2;RBX1;RFC3;POLE;RFC5;RPA3;RPA2;GTF2H4;RFC4;ERCC2;ERCC1;XPA
prerank,Cardiac muscle contraction,-0.3961919097460159,-1.3844337338901336,0.04411764705882353,0.10605149332224728,0.991,25/55,22.57%,COX8A;UQCR11;COX5B;COX5A;UQCRQ;CYC1;ATP1A3;COX6A1;FXYD2;UQCRC1;TPM2;COX7C;ATP1B3;COX7B;COX4I1;UQCR10;COX6B1;COX6C;CACNG4;CACNA1D;UQCRFS1;TNNC1;SLC9A6;UQCRHL;CACNB4
prerank,"Growth hormone synthesis, secretion and action",0.3745488885829528,1.382445443609599,0.026052104208416832,0.1020962201430449,0.996,23/96,14.26%,STAT1;CREB5;STAT5A;PIK3CD;AKT3;SOCS2;CREB1;PTK2;JAK2;ITPR3;PLCG2;ATF4;SOS2;ITPR2;ITPR1;CRKL;MAPK8;STAT3;GSK3B;KRAS;SOS1;PLCB1;STAT5B
prerank,Non-small cell lung cancer,0.39954899040722985,1.3780435590515854,0.03937007874015748,0.10428362780321565,0.997,20/68,14.26%,TGFA;STAT5A;GADD45A;PIK3CD;AKT3;MET;FOXO3;KIF5C;EGFR;PLCG2;BRAF;CDKN1A;SOS2;CDK6;POLK;KIF5A;STAT3;KRAS;SOS1;STAT5B
prerank,Staphylococcus aureus infection,0.43214958788045643,1.3752970025125715,0.05697445972495088,0.10531658025634079,0.997,5/47,1.89%,ICAM1;C1R;PTAFR;CFB;C1S
prerank,Glycerophospholipid metabolism,-0.38372212804697714,-1.3742731399669195,0.028077753779697623,0.11193411127595841,0.996,23/70,18.29%,PCYT2;LPCAT3;CDIPT;PTDSS1;LYPLA2;PEMT;MBOAT7;PNPLA6;DGKZ;AGPAT2;PTDSS2;DGKQ;PLA2G4F;PLA2G12A;PLA2G10;PLA2G15;PGS1;CRLS1;LPCAT1;PLD3;GPD1;TAZ;CHKA
prerank,Notch signaling pathway,0.40598449632238076,1.3620688842432565,0.06237424547283702,0.11466318273977162,0.997,11/55,9.57%,DTX3L;PSEN1;JAG1;CTBP2;ADAM17;ATXN1;MAML2;APH1B;TLE4;RBPJ;NOTCH2
prerank,Hippo signaling pathway,0.3499138255204974,1.3616226556916562,0.03260869565217391,0.11394647281994592,0.997,36/141,18.53%,BIRC3;SERPINE1;MYC;BMP2;FRMD6;SMAD3;WWC1;TGFB2;SAV1;AJUBA;PPP2R2A;SMAD7;TP53BP2;LATS1;SNAI2;FZD6;DLG3;BMPR2;TCF7L2;DLG1;SMAD1;BIRC2;RASSF6;GSK3B;PRKCI;LATS2;DLG4;MOB1B;SMAD2;FGF1;PPP2R2B;SMAD4;FBXW11;YWHAZ;PARD3;WNT11
prerank,beta-Alanine metabolism,-0.46284986296836905,-1.3615317355323222,0.09631147540983606,0.12084671950712529,1.0,7/25,15.20%,ALDH3A2;MLYCD;ACADS;ALDH3B2;ALDH3A1;ECHS1;ALDH9A1
prerank,Alzheimer disease,-0.31252528318744255,-1.3609773126280706,0.0024875621890547263,0.11900568747852713,1.0,110/305,20.65%,PIK3R2;PSMB3;NDUFA2;NDUFB11;COX8A;UQCR11;NDUFS7;NDUFC1;PSMD3;FRAT1;NDUFS3;NDUFAB1;NDUFS6;NDUFB7;COX5B;BAD;COX5A;UQCRQ;FZD2;PLCB3;WIPI2;CYC1;HSD17B10;TUBB4A;VDAC3;NDUFB2;NDUFA11;FZD1;MME;NDUFB10;TUBB4B;DVL2;COX6A1;NDUFS8;PSMC4;FRAT2;NDUFB1;NDUFB6;UQCRC1;NDUFA3;PSMD9;AKT1;NDUFA4;NDUFC2;ADRM1;FZD9;PSMA1;CDK5;NDUFB8;GRIN2C;PSMA7;NDUFA7;NDUFA8;NDUFV3;NOX1;NDUFA10;HRAS;PSMB4;PSENEN;MAP2K7;FZD8;TUBA1C;DKK1;PSMD6;NDUFA9;PSMC3;ATG2A;PPIF;PSMB5;APH1A;SLC25A4;NDUFS5;SLC25A5;NDUFA6;COX7C;CAPN1;LRP5;PSMB1;CALM1;APC2;TUBB;COX7B;PSMD13;NDUFB4;SNCA;TNFRSF1A;COX4I1;NDUFV1;DVL1;TUBA1B;TUBA4A;NDUFA13;UQCR10;COX6B1;GAPDH;PSEN2;BACE1;COX6C;TUBB3;CACNA1D;PSMC5;SDHA;TUBB6;PSMA3;PSMB6;PSMB2;BID;UQCRFS1;KLC2;FZD3
prerank,Leukocyte transendothelial migration,0.3686113636632671,1.3558935290699854,0.050387596899224806,0.11749504786230658,0.997,34/90,24.75%,ICAM1;CLDN1;MYL12A;OCLN;PIK3CD;VAV1;NCF2;F11R;PTK2;RAC2;PLCG2;MMP9;PTK2B;ITGB1;CLDN16;MMP2;ITGA4;ARHGAP5;ROCK1;PIK3CA;PIK3CB;ROCK2;PTPN11;MSN;PRKCA;RAP1A;CTNND1;ITGAM;ACTN1;PIK3R1;CTNNA1;CLDN10;CXCR4;CTNNA2
prerank,Fc epsilon RI signaling pathway,0.4078649019825799,1.3488018750007686,0.06719367588932806,0.12198323208609557,0.998,15/55,13.89%,CSF2;LYN;PIK3CD;FYN;AKT3;VAV1;PLA2G4C;TNF;GAB2;RAC2;PLCG2;SOS2;MAPK8;KRAS;SOS1
prerank,Bile secretion,-0.39399613796372335,-1.343471550752826,0.07515657620041753,0.13234160051124427,1.0,20/54,26.76%,SLC4A2;ADCY5;AQP1;ATP1A3;FXYD2;RXRA;SLC51B;ABCC2;GNAS;BAAT;ATP1B3;EPHX1;ADCY1;SCARB1;NR1H4;SLC4A4;HMGCR;PRKACB;SLC9A3;PRKACA
prerank,Melanoma,0.39565592547962036,1.3365357847282784,0.08458646616541353,0.13079847944794423,0.999,17/56,14.90%,PDGFB;GADD45A;FGF19;PIK3CD;AKT3;MET;FGF2;EGFR;BRAF;CDKN1A;CDK6;POLK;MITF;KRAS;PDGFC;IGF1R;FGF1
prerank,Oocyte meiosis,-0.3452351221637964,-1.33480197446187,0.03811659192825112,0.1380543242846009,1.0,33/103,26.76%,CCNB1;ADCY5;ANAPC2;PPP1CA;ANAPC5;CDC20;ANAPC11;CCNE1;PKMYT1;PPP2R1A;PLK1;MAD1L1;ESPL1;CCNB2;RBX1;CDC25C;AURKA;MAD2L2;FBXO43;CALM1;PPP2R5D;ADCY1;ANAPC7;MAPK12;CALM3;RPS6KA1;CALML5;PPP2R1B;CDK1;PRKACB;AR;PTTG1;PRKACA
prerank,Retinol metabolism,-0.4078508610091472,-1.3241859220670456,0.08835341365461848,0.1456946788744432,1.0,9/40,12.04%,ADH6;ADH1C;ALDH1A2;DGAT1;DHRS4L2;DHRS4;CYP2C18;CYP2C9;RDH5
prerank,Human T-cell leukemia virus 1 infection,0.3300492234243942,1.3214810195763127,0.026690391459074734,0.1434145359454568,0.999,40/200,14.58%,IL6;ICAM1;NFKB1;CSF2;ETS1;CREB5;MYC;STAT5A;PIK3CD;IL15RA;SMAD3;AKT3;TGFB2;JAK1;IL15;NFKBIA;RELB;TNF;BCL2L1;CREB1;ELK4;NFYB;JUN;ATF4;CDKN1A;CDKN2B;ZFP36;DLG1;XIAP;NFKB2;MAPK8;FOSL1;POLB;KRAS;ANAPC10;SLC2A1;STAT5B;HLA-DQA1;HLA-F;SMAD2
prerank,"Parathyroid hormone synthesis, secretion and action",0.36144383281202336,1.319856953857682,0.057971014492753624,0.14381639990525863,0.999,17/91,9.87%,HBEGF;CREB5;RUNX2;VDR;PLD1;CREB1;EGFR;PDE4B;ITPR3;MMP13;ATF4;BRAF;CDKN1A;MEF2A;GATA3;ITPR2;ITPR1
prerank,Ribosome biogenesis in eukaryotes,-0.363030393668909,-1.3190829337969434,0.059548254620123205,0.14790442126315256,1.0,25/70,25.11%,IMP3;POP5;TBL3;POP7;IMP4;NHP2;POP4;NXF1;RPP25L;RPP25;POP1;FBL;NOP56;RRP7A;REXO1;RAN;EIF6;LSG1;GAR1;NOL6;NXT1;EMG1;TCOF1;CSNK2B;PWP2
prerank,Non-alcoholic fatty liver disease,-0.327037252981839,-1.3150757965185895,0.0378619153674833,0.14934764004490236,1.0,51/138,18.13%,PIK3R2;SREBF1;NDUFA2;NDUFB11;COX8A;UQCR11;NDUFS7;NDUFC1;NDUFS3;NDUFAB1;NDUFS6;NDUFB7;COX5B;COX5A;UQCRQ;CEBPA;CYC1;NDUFB2;NDUFA11;NDUFB10;MAP3K11;BAX;COX6A1;NDUFS8;NDUFB1;NDUFB6;UQCRC1;NDUFA3;AKT1;NDUFA4;NDUFC2;RXRA;NDUFB8;NDUFA7;NDUFA8;NDUFV3;NDUFA10;NDUFA9;IL6R;NDUFS5;NDUFA6;COX7C;COX7B;NDUFB4;TNFRSF1A;COX4I1;NDUFV1;NDUFA13;UQCR10;COX6B1;COX6C
prerank,Mucin type O-glycan biosynthesis,0.4504229155280318,1.3130243425668648,0.12210526315789473,0.1489632163230975,1.0,6/28,10.94%,ST3GAL1;B4GALT5;GCNT4;GCNT1;GALNT12;ST6GALNAC3
prerank,Systemic lupus erythematosus,0.4511269615887667,1.3102274107280392,0.12573673870333987,0.15024571681727394,1.0,5/30,9.09%,C1R;C1S;TRIM21;TNF;C3
