"","baseMean","log2FoldChange","lfcSE","pvalue","padj","significant"
"PCDHGA9",26.8853381303739,0.0603020265411635,0.185327383102473,0.653042386143163,0.767827599528652,FALSE
"LAMA5",6927.28711875174,-0.045273873414666,0.117720108792839,0.653165828750421,0.767886172610269,FALSE
"NCMAP",190.612387613242,0.0558959020366763,0.193002792926625,0.653261029269058,0.767939297536854,FALSE
"TOP1MT",513.843117869356,-0.0501161250403627,0.128479882162276,0.653318608625717,0.767948192256593,FALSE
"PDIA2",3.03830214946705,-0.0516899006599752,0.216906641560638,0.653373363547958,0.767953765866419,FALSE
"PTPRG",218.672905297262,0.0565125186899122,0.176931283383575,0.653567674518967,0.768123355701396,FALSE
"COL11A2",34.5684924107428,-0.0489656545925705,0.218470091672639,0.653789421823899,0.768325162414356,FALSE
"UNC13A",103.209574053256,0.0494248456870803,0.216963052631397,0.653953338292645,0.768458981364013,FALSE
"PBXIP1",951.64244766519,-0.0498985666946435,0.133181387389802,0.654072444847521,0.768540127841573,FALSE
"PCDHAC2",107.173607859196,-0.0551182633303215,0.203168316843159,0.654441979512064,0.768915494330686,FALSE
"TAF3",200.406812526346,-0.0501284328407768,0.135419879134363,0.654554172362357,0.768988471050038,FALSE
"PCGF2",721.805596136813,0.0563626390554384,0.18785411126647,0.654679121569337,0.769072781204137,FALSE
"UGP2",1756.85236346116,0.0400111904156236,0.0964515106164099,0.654726108492379,0.769072781204137,FALSE
"MPZL1",2622.39687213231,-0.0367363737929312,0.0885633440110927,0.655153195411919,0.769387834997923,FALSE
"PCDH9",267.203546925533,-0.053192096707438,0.202286067668357,0.655156938796047,0.769387834997923,FALSE
"KCNN2",6.1631021905428,-0.0404047916722292,0.21358852094638,0.655218630714406,0.769387834997923,FALSE
"MIR590",2.86914720372742,0.0546040050168911,0.212872409767825,0.655244853029491,0.769387834997923,FALSE
"RPL30",8231.19008626873,-0.195988520643673,0.0747632547704678,0.655218585913333,0.769387834997923,FALSE
"LBX2",29.324089797492,-0.0560801977324313,0.192132734535446,0.655534869992183,0.769610668149703,FALSE
"TMEM178B",29.0551743265542,-0.0581492177764618,0.175723419031747,0.655513710606499,0.769610668149703,FALSE
"TMEM52",5.09557056759267,-0.0529735097015938,0.216458493583736,0.655736834724329,0.769726104996377,FALSE
"NAALADL1",7.1965353465361,-0.0461699535050527,0.218421568851636,0.655783582257414,0.769726104996377,FALSE
"MIR4785",5.18512060012126,-0.0433594967000111,0.237689500776893,0.655723023654056,0.769726104996377,FALSE
"PEX5L",2.8016960969237,-0.0254988777483543,0.242125006871252,0.655941780857377,0.769852942372929,FALSE
"SNORD116-21",5.58965063507041,0.0509317326772825,0.220652398788197,0.656002052085136,0.769864835659375,FALSE
"TMA16",253.108362502717,-0.0365266038995008,0.0883142266138778,0.656099741587518,0.769920636765482,FALSE
"SEPT5-GP1BB",8.26423934475663,-0.0555670987499193,0.205104373333213,0.656188350439469,0.769965774186003,FALSE
"COL17A1",11899.8044190183,0.056618526576019,0.14166610407555,0.656556804096926,0.770339247108451,FALSE
"MIR24-1",3.93660723470453,-0.0250295244323786,0.249109456658167,0.656610535982628,0.770343427568249,FALSE
"COL24A1",1.52588551261593,-0.0329906540936297,0.244176822604363,0.656942473027822,0.770379690953277,FALSE
"SAR1A",1465.11766441422,-0.0329808337680702,0.0783854951760314,0.656837788444057,0.770379690953277,FALSE
"LDHA",27029.8033489525,0.0419562980748708,0.101802983622251,0.656778842638854,0.770379690953277,FALSE
"GFAP",3.4493518445652,0.0688960406281802,0.217301704722081,0.656757922398206,0.770379690953277,FALSE
"MED7",183.586870212038,-0.0374325342461951,0.0904246008604842,0.656907346533269,0.770379690953277,FALSE
"PRRX2",26.831035673516,0.0548720078681674,0.211083471040593,0.65688963237867,0.770379690953277,FALSE
"FAM86JP",52.9883624380803,0.0564634023383951,0.161594243856593,0.65705803039261,0.770456361716574,FALSE
"SGK494",104.542404192829,0.049218227968732,0.127477607668132,0.657384752213823,0.770780610128532,FALSE
"MAP7D2",114.4600554859,-0.056266955751657,0.171949729302813,0.657437363401041,0.770783440102541,FALSE
"CCNC",579.335244774418,0.0467565799589827,0.122158658862089,0.657527682346838,0.770830475067621,FALSE
"TVP23C",40.6456000576175,0.0564730502312485,0.179406996582661,0.658152159034851,0.77150365691886,FALSE
"NR2E3",6.43845414127845,-0.0383762893173089,0.235294071889436,0.658512288128172,0.771749060006723,FALSE
"ENTPD3-AS1",16.8641616380622,0.0560645212433786,0.193560122166189,0.658494398209952,0.771749060006723,FALSE
"CXorf40A",128.669942773178,-0.039878903319248,0.0988668723641786,0.658447951691285,0.771749060006723,FALSE
"CABP1",2.25261017802515,-0.0423422744495816,0.234844475552159,0.658826717853023,0.771999714028783,FALSE
"LOC643201",3.25977931573346,-0.0419071902806415,0.23051020290355,0.658778574754079,0.771999714028783,FALSE
"PCGF3",525.521714368619,0.0406703250333966,0.100169340020465,0.65891094223119,0.772039490115217,FALSE
"SACM1L",388.033741897897,0.0428361403942405,0.106954946099798,0.659106830304291,0.77221008540534,FALSE
"PBX1",994.793494048979,-0.0507531382693052,0.136662212723268,0.659321665512007,0.772402851448605,FALSE
"FLRT3",320.085678552204,0.0514285079332313,0.150840194592027,0.659485665858307,0.772536039003227,FALSE
"ALOX12P2",43.2198064601484,0.0553057900510775,0.164682341763794,0.659671151277973,0.772694372406231,FALSE
"PPP1CB",2303.4934646402,0.0482475097564313,0.120798988203838,0.659783865174881,0.772708508104667,FALSE
"PRKDC",3651.59222887018,-0.0528023931580777,0.147831308017535,0.659754400133187,0.772708508104667,FALSE
"NID2",45.216109141696,-0.0563554647825245,0.18748574507918,0.65984562876051,0.772721905858574,FALSE
"IP6K3",2.44783510534207,0.0476383238202648,0.248715529493925,0.659899213497139,0.772725724338333,FALSE
"GGACT",62.061141544473,0.0551285068554185,0.163627722870617,0.660223972214745,0.773047056074226,FALSE
"PSMD14",1586.90228013883,-0.0477844458888207,0.12715875273153,0.660547844162855,0.773367300581063,FALSE
"RAB38",241.668767840209,-0.0449884423270871,0.112661741597933,0.660682345618782,0.773465798793565,FALSE
"SCARNA27",2.63246273017695,0.0492499446482223,0.226319196970182,0.660903553345208,0.773665781933038,FALSE
"NNAT",4.66483606399549,-0.0390522555959386,0.2440830157693,0.66126521755844,0.774030142979863,FALSE
"SNORD4A",10.4572173366779,-0.0540232533151511,0.205382416426656,0.661629712553754,0.774338737520037,FALSE
"ARRDC2",404.361891118299,-0.0506597427752749,0.145763929700846,0.661612101389129,0.774338737520037,FALSE
"SAMD11",530.44163650119,-0.0444982915801455,0.224910524954173,0.661929807242638,0.774376658492664,FALSE
"SNX27",485.529570146751,0.0454275524357826,0.119558107294339,0.661739215437539,0.774376658492664,FALSE
"NFE2",4.83647715958224,-0.0427365266810578,0.23223718052617,0.661800784575815,0.774376658492664,FALSE
"SFTA3",4.89578555278922,0.00484440009445721,0.243701623919708,0.662049989397124,0.774376658492664,FALSE
"CATSPER2",14.9862151713152,0.0515572246262249,0.220086859138933,0.662065566440358,0.774376658492664,FALSE
"EPOR",93.4633451882474,-0.0466014873884571,0.121585604873096,0.661993378782822,0.774376658492664,FALSE
"MFSD1",778.828356022053,-0.0411868598750882,0.102481827194135,0.661845112103122,0.774376658492664,FALSE
"LINC00518",2.3714037646808,0.0708192726266788,0.249544371638043,0.662004782222116,0.774376658492664,FALSE
"KANSL2",309.711077863135,0.0340189131418419,0.082739192671209,0.66213720916663,0.77440146597255,FALSE
"ST13",3054.57853445639,0.0302268291711551,0.0717815540738422,0.662344425833727,0.774584817873335,FALSE
"LOC100507557",3.22774889760122,0.049233805898141,0.224109875131186,0.662906607581804,0.775124197336171,FALSE
"OSGIN2",757.807073009672,0.0458078751979176,0.121556652575169,0.662883420915246,0.775124197336171,FALSE
"TRIM65",536.473879135166,0.0284128422606333,0.0676262749918722,0.663287787628696,0.775510848933117,FALSE
"PDLIM2",435.486699008393,-0.0532860001929358,0.166789716809323,0.663584714019209,0.775798940441979,FALSE
"ANKRD53",1.59558547240024,-0.0355101524328515,0.240054761526484,0.663694599866653,0.775868335055383,FALSE
"TMEM132A",1832.98449521672,-0.0497848956218154,0.140472591023209,0.663851683980148,0.775880913935107,FALSE
"TNRC18",1747.30291264301,-0.0406639535948724,0.104897050991769,0.66379982321689,0.775880913935107,FALSE
"BRCC3",527.476705201986,-0.0431797601727583,0.110348667970881,0.66385694869941,0.775880913935107,FALSE
"PLEKHO2",159.818160300539,-0.039327108835624,0.0996754160236751,0.663964348414958,0.775947375744857,FALSE
"C1QL3",3.24734684036615,-0.0207886665082472,0.249133600527104,0.664132757493638,0.776036770114344,FALSE
"ARL6IP1",3159.52564948218,-0.0483071249713891,0.130549252614267,0.664147324097116,0.776036770114344,FALSE
"KCTD1",607.661654796026,-0.0379786888421531,0.0939394877072149,0.664267670972092,0.776036770114344,FALSE
"RAB3D",667.483162267771,-0.0520099871181418,0.157616597303398,0.664316942357863,0.776036770114344,FALSE
"ZNF793",39.6251073807543,0.0590874848434416,0.187551929973706,0.664421799973933,0.776036770114344,FALSE
"PCDHA12",43.7350216679317,-0.0545876745481735,0.21401850042341,0.664359462153625,0.776036770114344,FALSE
"CUL1",1164.12795447446,0.0218488480727629,0.0535378354222495,0.664445159016169,0.776036770114344,FALSE
"MCMDC2",10.4353250196421,0.0554776026293523,0.175411998286502,0.664244680759306,0.776036770114344,FALSE
"IL22RA1",64.0953840363099,0.051438561126739,0.161379186694366,0.664898596909515,0.776402217160396,FALSE
"SHC3",21.8291339095708,0.0498696955655445,0.135813479329809,0.664843768827905,0.776402217160396,FALSE
"RNF113A",293.763534924433,-0.0529221734307943,0.159430901082019,0.664909746379629,0.776402217160396,FALSE
"DNAJA1",3732.87047567873,-0.0435279788437651,0.116856670091823,0.665366101669302,0.776876016358614,FALSE
"CLHC1",44.3385673070684,-0.0542016311738394,0.167691557694181,0.665575252274601,0.77706113128623,FALSE
"LOC729683",4.91431850113054,0.0539416185415144,0.200000010910468,0.665787599735099,0.77724995012031,FALSE
"JAK3",39.8111477705519,-0.0490383837175749,0.213967127489207,0.66595801316286,0.77738978957851,FALSE
"DDX3Y",106.265065389598,-0.0478201786302869,0.198075985379019,0.666174014622482,0.777582819804501,FALSE
"SIKE1",262.631970684627,0.0474016503350306,0.128951655040419,0.666263714692387,0.777628408262512,FALSE
"STK19",139.873542095916,-0.0501589066094319,0.140143864730754,0.666667663505039,0.778040736727207,FALSE
"PCDHA10",1.45218344199275,-0.0305668311700083,0.239566268164921,0.666783210009147,0.778116445484911,FALSE
"ASAP3",103.791892730328,-0.0471466402722231,0.125903114759133,0.666991900663534,0.778241689566,FALSE
"HNF4G",46.0824075152152,0.0539150488435021,0.189786494717906,0.666961035788839,0.778241689566,FALSE
"APPL2",445.282914947406,0.0383707438700041,0.0950715356430747,0.667282676710798,0.778508815664823,FALSE
"PLAC8",16.2495074009939,0.0545033783994167,0.176779162650962,0.667322242382312,0.778508815664823,FALSE
"HLA-DRB1",899.033680424042,-0.0271792773949609,0.24059778847149,0.667699629158071,0.778889903952153,FALSE
"SCP2",1143.68399090239,-0.0445076359418397,0.120069227676979,0.667816013568749,0.778966491062606,FALSE
"IRS2",429.325299853527,-0.0493426888660077,0.183813843405411,0.668053237804945,0.779184008089247,FALSE
"CCRL2",3.63143378581632,0.0493835154443083,0.219915820263291,0.668301667387092,0.779414560438159,FALSE
"CALHM3",1.4420766419646,-0.0357368766317001,0.241994711156657,0.668909822137,0.780064579548389,FALSE
"ZNF71",181.940475461798,-0.0463696799052151,0.125025491574157,0.669015944711171,0.780129088019444,FALSE
"PDCL3P4",6.68860708531134,-0.0370958550842976,0.235832278434023,0.669105877560874,0.780174709541136,FALSE
"THBS4",5.13645010939278,0.0513534712611774,0.218812763755939,0.669224771601319,0.780254090200323,FALSE
"DLX3",4.05174490365707,-0.0246673722361206,0.232062050705377,0.669391359920775,0.780389061694898,FALSE
"FGFR1OP2",301.288445675369,0.0386891594538748,0.101111392161942,0.669514841022751,0.780414513315444,FALSE
"TMEM92",229.397851226259,-0.0522628741407661,0.189205797131903,0.669484791322567,0.780414513315444,FALSE
"NHLH1",7.74989754011069,-0.0510044782883521,0.205646448456178,0.669567059273366,0.780416137478558,FALSE
"FAM20B",928.72733254751,-0.0324144740656801,0.081131287463976,0.669696403130523,0.780507648582101,FALSE
"ITGA9",1.83101008436138,0.0410904323013506,0.237956813649133,0.669811079486327,0.780522814412427,FALSE
"COMMD10",284.948473193703,-0.0509824516126037,0.14888196941402,0.669791517496026,0.780522814412427,FALSE
"RNF220",614.660317785377,-0.0258655353492855,0.0631718344790212,0.669902496568358,0.780570104325933,FALSE
"CAMTA2",624.901919062241,0.0458598774626577,0.126638364841123,0.670132598499702,0.780774768833254,FALSE
"C9orf24",2.19236189100251,-0.0454304885449108,0.234045890040634,0.670179840652705,0.780774768833254,FALSE
"CALML6",5.43249017132176,0.0443250050697461,0.227913572401597,0.670304039261763,0.780800980341706,FALSE
"ZDHHC11",109.832534046366,0.0526660257509607,0.199610093914173,0.670268933606115,0.780800980341706,FALSE
"NOX5",4.16351217437535,0.0497680141759305,0.217031013913011,0.670446101208015,0.780907220211565,FALSE
"TEF",115.803275570691,0.0479007329423842,0.132877346772425,0.67056057508345,0.780926339808759,FALSE
"SNORA5B",1.56217416205767,0.0417238660763392,0.235107659101246,0.670564232522207,0.780926339808759,FALSE
"NINL",438.600021945737,0.0467644871335125,0.128004675250036,0.670626249053309,0.78093933370344,FALSE
"DAG1",3137.14482325489,0.0507918442223855,0.143522548738895,0.670694491941709,0.780959575624854,FALSE
"PRKG1-AS1",13.9570378925553,-0.0529766855646679,0.162444414724041,0.670800729012732,0.780964833875995,FALSE
"NREP",149.656840960169,0.0493909142260376,0.136237623721881,0.670788191721122,0.780964833875995,FALSE
"HID1",392.66524839426,-0.0509111231948783,0.147509396876453,0.67110034891951,0.781195198063761,FALSE
"LRRCC1",91.6792436634864,-0.049394694130749,0.141850156646289,0.671074176504862,0.781195198063761,FALSE
"DCK",218.03700265747,0.0539705334026888,0.173296401215362,0.671280911368842,0.781346148731698,FALSE
"PSME4",1298.78993875532,0.0251553670043462,0.0574008152150817,0.671384900600987,0.78140795487972,FALSE
"ARHGAP23",1046.80322875928,0.0416590706533125,0.106148343883514,0.671488861598955,0.78146971880036,FALSE
"WNK4",49.3821211518677,-0.0523303601524659,0.196393198760571,0.671629601634714,0.781574273065634,FALSE
"GMPS",1095.67684937323,-0.0225858490869128,0.0559961125173268,0.671738164421752,0.781630323379814,FALSE
"SSBP2",134.965400969324,0.0516295295959207,0.136068654383512,0.671779575229137,0.781630323379814,FALSE
"HYOU1",2305.48318840424,0.0365252207158715,0.087322844974019,0.672086106594781,0.781927728956119,FALSE
"NBL1",3.45384010705712,-0.0370306078933233,0.239123917279339,0.672502385937077,0.782257725839902,FALSE
"PLXNA1",1715.69022384566,-0.0389703737257406,0.102451157404194,0.672522581492188,0.782257725839902,FALSE
"MRPS33",557.835498292095,-0.0441072138412982,0.11816613855434,0.672520592582346,0.782257725839902,FALSE
"GRIN2A",50.6193100991306,-0.0100112933138969,0.194093750283175,0.672705273094411,0.782410958064285,FALSE
"GLB1L3",16.7119385823985,-0.0493835462597932,0.214919973896409,0.672969576816133,0.782659081421777,FALSE
"SLC7A5P2",16.080953970991,-0.0520645891124345,0.201187334706049,0.673227083451513,0.782899262829293,FALSE
"TARBP1",388.395828951031,-0.0367927008363443,0.0936834881583195,0.673640715391282,0.78320233094822,FALSE
"POLR3F",173.040631589976,0.0455707078309326,0.126921650115229,0.673594848862693,0.78320233094822,FALSE
"SNORD52",7.4818964941066,0.0515768366443706,0.207864569252031,0.673630552705685,0.78320233094822,FALSE
"TSPAN5",296.606634006766,0.0449975244940481,0.121335176471857,0.67378513500149,0.783310928827065,FALSE
"TDRD1",1.95315802517593,0.00767242864972082,0.244091768594821,0.673917575660189,0.7834055851512,FALSE
"SNORD68",10.1057957024834,0.0547206899891045,0.188827916905941,0.674061300451032,0.783449719232106,FALSE
"NCCRP1",274.604026724302,0.0505564871113216,0.200220763973235,0.674108608954385,0.783449719232106,FALSE
"DUSP7",700.382699396678,0.0421008698369689,0.105746053197103,0.674065584998023,0.783449719232106,FALSE
"PFKM",797.65306339864,-0.0307806871343493,0.0766921751340474,0.674460507001144,0.783799370695722,FALSE
"TTF2",387.65638595435,-0.0526490851006822,0.15681309452672,0.674574003458845,0.783871940601678,FALSE
"LOC646626",5.06135731565808,-0.0318979289275087,0.226885223766589,0.674922369408355,0.78409873513394,FALSE
"ARHGEF40",443.956107045447,0.0424558406008435,0.112162560408667,0.67489697802329,0.78409873513394,FALSE
"ACVR2B-AS1",10.8569704628075,0.0536625687570778,0.180200674123037,0.674890623738721,0.78409873513394,FALSE
"NKG7",1.89638318169417,-0.0233828505100804,0.252462960641542,0.675255859545758,0.784367480393759,FALSE
"MGLL",1590.25158259564,-0.0443292402668404,0.123158682634819,0.675222329072157,0.784367480393759,FALSE
"CD70",94.3025212010281,-0.0457148613924714,0.21393840590713,0.675435414208294,0.784516700844807,FALSE
"ALDH1A1",47375.9405974649,0.0514388752425909,0.150961608227653,0.675962731515972,0.785069793693953,FALSE
"GATA5",13.3401382562579,0.0641679522466368,0.172557572050581,0.676063280471114,0.78512718738723,FALSE
"SNORA16A",8.69198809899841,0.0520125666885426,0.204657070359104,0.676224500394816,0.78519564455251,FALSE
"TEAD3",375.273803342333,-0.0455609091939094,0.122934643489565,0.676202654769457,0.78519564455251,FALSE
"EPB41L1",1456.78001721784,-0.0502364182669104,0.161520010365867,0.676360709023417,0.785294418680875,FALSE
"MIR429",2.26974631309507,-0.0298356709793518,0.23501694774463,0.67668766674364,0.785436474627606,FALSE
"SLC39A1",2229.57812092622,-0.042789492170048,0.105755245960115,0.676614683009798,0.785436474627606,FALSE
"ZBTB42",97.4317887801934,-0.0465772216261594,0.137229612994054,0.676658557117864,0.785436474627606,FALSE
"ATAT1",115.314249137081,-0.0488930910023326,0.143842748356041,0.676588865520033,0.785436474627606,FALSE
"TMEM50A",1339.63786784433,0.035970455896046,0.0915578490834383,0.676762515330328,0.785463977543249,FALSE
"SEMA5B",2.30882901318834,-0.0410590238651105,0.231304066216735,0.676888240979838,0.785550520765279,FALSE
"PAPSS1",866.025832661768,-0.0442992673261772,0.119687221229984,0.677022760164286,0.785647255314587,FALSE
"CLYBL",44.2253400987996,0.0537627555328986,0.171737924177172,0.677123418844327,0.785704684981081,FALSE
"HOXC11",5.22222637722424,0.0657764331798146,0.221619898472765,0.67727107269563,0.785816633009022,FALSE
"HIST1H4I",3.78065059405967,0.0500639761673326,0.230531385461246,0.677415690069543,0.785925041255598,FALSE
"NKX6-1",8.80820381262586,0.0663012042752404,0.198767414547542,0.677702824250042,0.786198765968525,FALSE
"ZNF677",20.6262966267386,0.102162384040827,0.226783909810547,0.677930496619499,0.786403473263762,FALSE
"NBPF1",407.869673809563,0.0531895521079313,0.160872427045355,0.678057603693778,0.786491502093818,FALSE
"TPP1",1318.32264360777,0.0444097777520731,0.121485035747957,0.678162500734247,0.786553340625421,FALSE
"SNORD10",15.5458162565125,-0.0455668876860962,0.219020499785531,0.678264590245601,0.786553340625421,FALSE
"NAPSA",21.9856153160005,-0.0523010034854978,0.19109187863944,0.678221831900125,0.786553340625421,FALSE
"SFXN3",760.408746996418,0.0308335425399533,0.0777407136537285,0.678381195630837,0.786629154124112,FALSE
"LCN2",8901.51220475751,-0.00703807765486217,0.229362763006116,0.678728127680155,0.786972015444293,FALSE
"CCDC7",11.6327794175282,0.0526761485369213,0.184668258684727,0.678818914411011,0.787005203321683,FALSE
"RAI1",1106.90234230352,-0.0430161182842801,0.119379104055114,0.6788592587428,0.787005203321683,FALSE
"POFUT1",1259.66067175396,0.024449941672695,0.0602486778952162,0.679079747739749,0.787201383553061,FALSE
"PPP1R32",13.176592232237,-0.0468665788205021,0.216040420896159,0.679190442438151,0.787220611784539,FALSE
"EPDR1",1255.07058230062,-0.0421071073651921,0.113403561740339,0.679198871046667,0.787220611784539,FALSE
"DBNDD2",12.0714758803108,-0.0530967061318228,0.190061606965068,0.679268060535611,0.787241381955189,FALSE
"MYH10",1270.897420143,-0.0503645885940076,0.149176803174208,0.679435908431734,0.78732867354361,FALSE
"STXBP1",549.442756033245,0.0415554947532211,0.110882534545321,0.679445929868211,0.78732867354361,FALSE
"DCHS1",7.29807772192789,0.0525252383384876,0.187738513458872,0.67998838184017,0.787897796797148,FALSE
"AXIN1",660.271173548367,-0.0334268217398431,0.0865699387361656,0.680274201279843,0.788169498276012,FALSE
"TARDBP",2154.59470953567,-0.0305701588617998,0.0770996637247489,0.68080908701121,0.788313364833506,FALSE
"HNRNPF",3969.48366837922,-0.0372881491769918,0.100517208106094,0.680722570338314,0.788313364833506,FALSE
"SEC23IP",869.919028830613,0.0446708168555398,0.121201642386826,0.680757884664675,0.788313364833506,FALSE
"PPP5D1",3.7087687262554,-0.0501276631508009,0.210691392956792,0.680753426316013,0.788313364833506,FALSE
"PLEKHB2",1523.08554185327,0.0448329178863889,0.124883296606748,0.680457363494992,0.788313364833506,FALSE
"EGFLAM",5.98464937317008,0.0971819020708457,0.233277302725755,0.680568703909304,0.788313364833506,FALSE
"CEP57L1",82.0227482064294,0.0498619025078818,0.153249726805379,0.680561077907176,0.788313364833506,FALSE
"GNAI1",439.409838632984,0.0490066739870811,0.149729521012757,0.680686383032246,0.788313364833506,FALSE
"THBS3",307.827896528014,0.0495552020701427,0.159197968587685,0.681395114859901,0.788917231794394,FALSE
"FOXQ1",212.839098463338,0.0526552868098392,0.193707139625544,0.6814333601621,0.788917231794394,FALSE
"PHTF2",244.976490388405,0.0468055082696976,0.138813104109214,0.681608766711661,0.789060812187693,FALSE
"UTP3",587.325312624934,0.0301306864596773,0.0766888857013602,0.681843967137915,0.789214089808736,FALSE
"MTUS1",2870.76686243914,0.0472933592339137,0.167624406171878,0.681801272197075,0.789214089808736,FALSE
"LOC642361",48.9659982129016,-0.0524466698477377,0.18802365219855,0.682146681785452,0.789504959585107,FALSE
"MPZL3",84.7847226345764,-0.0495064816806485,0.185467839322025,0.682384647872468,0.789601828792897,FALSE
"RPPH1",171.391265610229,-0.0194429663853282,0.247434619794263,0.682344050880417,0.789601828792897,FALSE
"SAP30BP",1155.41890244317,0.0435508625493055,0.119574563592309,0.682340342558614,0.789601828792897,FALSE
"RIC3",29.3315783601047,0.0498769344329685,0.203351549245434,0.682752987583069,0.789968512119511,FALSE
"VAMP7",495.188221889421,0.0470258084706842,0.138831813196606,0.682860030725415,0.790032833920189,FALSE
"TMEM61",9.38434988593781,-0.0512511448265902,0.192532905321447,0.68307337646439,0.790101069349206,FALSE
"RASGRF1",7.29167711896195,-0.047496817408268,0.214691114093329,0.68300104513991,0.790101069349206,FALSE
"HIST1H3A",1.90736015740146,-0.0340198104603376,0.238331006308373,0.683063128229344,0.790101069349206,FALSE
"ALKBH3",240.311627595058,0.0445614278679121,0.127923733759812,0.683406302380534,0.790426617433949,FALSE
"KLRG1",11.6831489357794,-0.0527403290360445,0.189451509561461,0.683536918676016,0.79051814312497,FALSE
"OSCAR",11.7265712655414,-0.0466853511955871,0.1879335345467,0.68381549266313,0.790780756879226,FALSE
"SRGAP2",410.993572942589,0.0341450782206961,0.089255701045308,0.684001813274497,0.790837409925495,FALSE
"LOC100133315",17.3916702165943,0.0504663371608056,0.15370361526641,0.684018993241322,0.790837409925495,FALSE
"C6orf15",2.21242181345852,0.0869812344971714,0.253423194566343,0.683969249159491,0.790837409925495,FALSE
"GOLGA8S",2.52394319452861,0.0575594268213882,0.236674563236674,0.684243650514068,0.790921353863526,FALSE
"TNFSF13",58.9873790220983,0.0472675458403688,0.218012809234071,0.68423314211867,0.790921353863526,FALSE
"MFAP3L",79.5211450722998,0.0437389195825626,0.122016108357273,0.684246125999549,0.790921353863526,FALSE
"PCDHB11",4.1117795528285,-0.0478086248268109,0.212547286056048,0.684583553901401,0.791251823120512,FALSE
"AP3S1",741.879941024439,-0.0479097379570113,0.143025861528662,0.684659847811832,0.79128044280827,FALSE
"RARS2",413.684648226292,0.030908949685381,0.0796303254105815,0.684805428584949,0.791329572239758,FALSE
"ZNF117",40.8986717993429,0.0428832398371856,0.229097083354728,0.684773598229,0.791329572239758,FALSE
"DNAL4",200.132089664049,-0.0386324524094927,0.104077508588109,0.685102053024607,0.791553199713532,FALSE
"SNORA4",7.39914167016912,0.0525997678379674,0.181872946249474,0.685052117467624,0.791553199713532,FALSE
"FTO",545.758268369651,-0.0364922879974808,0.0942290363217631,0.685328009033895,0.791754689542958,FALSE
"YEATS4",289.430572774809,0.0504444542683663,0.164192627151351,0.685581712787436,0.791940614998296,FALSE
"SLC16A14",69.6183489752427,0.0468056664159537,0.13841832878286,0.685643668888789,0.791940614998296,FALSE
"LRRC70",1.50948613747125,0.0404682889682695,0.233657227060743,0.685638928271054,0.791940614998296,FALSE
"CACNA2D4",1.43195322948926,-0.0181633494787694,0.24136807809042,0.685696347898366,0.791941889581001,FALSE
"IGFN1",18.1154160497659,0.0465159014490827,0.222371356241169,0.685902130346082,0.792119976794832,FALSE
"MIR635",4.63206048875382,0.05122511722011,0.197795916434379,0.686020208842984,0.792196759177561,FALSE
"CLEC2B",64.0682136037384,0.0433561638079555,0.227163247257817,0.686196597816445,0.79234086024,FALSE
"NFATC4",117.006774883624,-0.0414587482802815,0.227622011381343,0.686356181569721,0.792465536356347,FALSE
"TIMP3",799.186209976786,0.0509500226446562,0.182128196658115,0.687492087257108,0.793717368408488,FALSE
"MICU1",1100.46309474711,-0.0332309031407369,0.0884984125188876,0.68792992724211,0.794163148094323,FALSE
"ZNF248",196.738729178426,0.0394676458695964,0.10631682133431,0.68801754950121,0.79420459123373,FALSE
"SART3",901.862249758984,0.0367132610701919,0.100642350881382,0.688213129181604,0.794270304098632,FALSE
"SPATA7",108.268665692957,0.0480068659123134,0.146646517024674,0.688229657833428,0.794270304098632,FALSE
"NFATC2IP",828.579583548396,-0.0352127672107289,0.0952076447116043,0.688175976095332,0.794270304098632,FALSE
"DAPK2",60.3591696465485,-0.050219513214767,0.177138289884801,0.688432169346628,0.794384606621888,FALSE
"PHACTR1",4.1886133922253,0.0333068992840417,0.239212325878095,0.688385282600101,0.794384606621888,FALSE
"ENPEP",2.25994439754927,-0.0324380709318259,0.239533264828064,0.68861358582462,0.794534235823343,FALSE
"TMEM185A",118.539411328973,0.0431918441521788,0.12264704595092,0.688763799428408,0.794647842829905,FALSE
"TMEM184B",1250.17172472602,-0.0310617825431914,0.0812064218483008,0.689204928827723,0.79503731366161,FALSE
"MXRA5",165.887245553533,0.0909698661046398,0.253671413377155,0.68916752941833,0.79503731366161,FALSE
"MOB3A",512.82735349994,-0.0457038510968869,0.135291867245015,0.689266715926,0.795048859904126,FALSE
"SNORA1",2.65342651988361,0.0423027234555723,0.229151455129786,0.689405707846044,0.795149451211297,FALSE
"DDX1",2091.99753773109,-0.0316168611147948,0.0786119425992489,0.689539638892864,0.795244190716534,FALSE
"ADIPOR1",2271.53727506368,0.0281773256789817,0.0747501300512508,0.68969441783192,0.795362958002938,FALSE
"LONP2",916.073867165286,-0.0375944167998815,0.101610884075993,0.689899927735759,0.795540206547205,FALSE
"C16orf58",1099.02495597937,-0.0492552864016108,0.155474429210385,0.689965598422414,0.795556188614265,FALSE
"KREMEN1",297.673825110481,0.039676398492726,0.110644303848938,0.690194160708988,0.795700228071666,FALSE
"CYP2U1",93.0892709643428,-0.0497625527179347,0.156584358760074,0.690165555728747,0.795700228071666,FALSE
"TXLNA",1098.97355792963,0.0277424419881595,0.0718507638708977,0.690583923311784,0.795973661585026,FALSE
